1.411317	8.14586845	8.14196096	15.5024313	15.4985238	
1.42449	8.15059471	8.14196096	15.5071575	15.4985238	
1.429075	8.1522521	8.14196096	15.5088149	15.4985238	
1.439287	8.15727518	8.14196096	15.513838	15.5072504	
1.457807	8.17058997	8.15068761	15.5271528	15.5159771	
1.462403	8.17378259	8.15068761	15.5303454	15.5159771	
1.472967	8.18256397	8.15068761	15.5391268	15.5159771	
1.483084	8.19196879	8.15068761	15.5485316	15.5159771	
1.492948	8.20208835	8.15941425	15.5586511	15.5247037	
1.503181	8.21367024	8.15941425	15.570233	15.5247037	
1.515648	8.22947567	8.1681409	15.5860385	15.5247037	
1.523445	8.23976479	8.17686755	15.5963276	15.5247037	
1.533638	8.25440115	8.18559419	15.6109639	15.5247037	
1.54385	8.27010584	8.19432084	15.6266686	15.5247037	
1.554677	8.28795653	8.20304748	15.6445193	15.5247037	
1.564274	8.30464056	8.22050078	15.6612034	15.5247037	
1.574738	8.32399007	8.22050078	15.6805529	15.5247037	
1.584626	8.34321116	8.24668072	15.699774	15.5247037	
1.59501	8.36448941	8.26413401	15.7210522	15.5334303	
1.605068	8.38611196	8.2815873	15.7426748	15.5334303	
1.617554	8.41466647	8.29904059	15.7712293	15.542157	
1.62556	8.43341146	8.32522053	15.7899743	15.5596103	
1.644101	8.48128984	8.36012712	15.8378526	15.5945169	
1.648711	8.49307577	8.37758041	15.8496386	15.6032435	
1.659103	8.52105602	8.3950337	15.8776188	15.6206968	
1.669063	8.54881873	8.42994029	15.9053815	15.6468767	
1.679245	8.57826901	8.44739358	15.9348318	15.6817833	
1.690003	8.61057064	8.47357352	15.9671334	15.7166899	
1.699556	8.64008114	8.49975346	15.9966439	15.7515965	
1.709736	8.67262689	8.53466004	16.0291897	15.7952297	
1.720751	8.70911179	8.56956663	16.0656746	15.838863	
1.730403	8.7419154	8.59574657	16.0984782	15.8824962	
1.740642	8.77782536	8.63065315	16.1343882	15.9261294	
1.750681	8.81399894	8.67428638	16.1705617	15.9784893	
1.760946	8.85207471	8.70919297	16.2086375	16.0221225	
1.771352	8.89176383	8.7528262	16.2483266	16.0832091	
