4.378668	0.00317073781	0	-0.00317073781	0	
4.384713	0.00459481129	0	-0.00459481129	0	
4.394751	0.00817104458	-0.00872664626	-0.00817104458	0	
4.404943	0.0128516203	-0.00872664626	-0.0128516203	0	
4.415146	0.0185774929	-0.00872664626	-0.0185774929	-0.00872664626	
4.425352	0.0253462142	-0.00872664626	-0.0253462142	-0.00872664626	
4.435516	0.0331189322	-0.00872664626	-0.0331189322	-0.0174532925	
4.445658	0.0419025167	-0.00872664626	-0.0419025167	-0.0261799388	
4.455901	0.0518225206	0	-0.0518225206	-0.034906585	
4.470093	0.0678844692	0	-0.0678844692	-0.034906585	
4.477811	0.0769528731	0	-0.0769528731	-0.0436332313	
4.486974	0.0886250031	0	-0.0886250031	-0.0523598776	
4.497348	0.102983242	0.00872664626	-0.102983242	-0.0698131701	
4.507528	0.118112523	0.0174532925	-0.118112523	-0.0698131701	
4.51775	0.134326742	0.0174532925	-0.134326742	-0.0785398163	
4.528162	0.151955405	0.034906585	-0.151955405	-0.0872664626	
4.538229	0.169983451	0.0436332313	-0.169983451	-0.0959931089	
4.548943	0.190356524	0.0523598776	-0.190356524	-0.104719755	
4.55908	0.210611081	0.0698131701	-0.210611081	-0.104719755	
4.569211	0.231904719	0.0872664626	-0.231904719	-0.113446401	
4.580947	0.258050341	0.104719755	-0.258050341	-0.130899694	
4.589794	0.278398793	0.122173048	-0.278398793	-0.13962634	
4.600479	0.304220525	0.13962634	-0.304220525	-0.148352986	
4.610645	0.329792133	0.165806279	-0.329792133	-0.157079633	
4.620797	0.35646884	0.183259571	-0.35646884	-0.174532925	
4.631025	0.384189653	0.200712864	-0.384189653	-0.191986218	
4.641182	0.412842166	0.226892803	-0.412842166	-0.20943951	
4.651339	0.442519973	0.253072742	-0.442519973	-0.226892803	
4.661597	0.473568886	0.27925268	-0.473568886	-0.244346095	
4.671939	0.505956367	0.305432619	-0.505956367	-0.270526034	
4.682683	0.54076567	0.331612558	-0.54076567	-0.296705973	
4.693092	0.575524785	0.366519143	-0.575524785	-0.331612558	
4.703131	0.610060501	0.401425728	-0.610060501	-0.357792497	
4.71348	0.646742324	0.436332313	-0.646742324	-0.392699082	
4.723628	0.683734582	0.471238898	-0.683734582	-0.427605667	
4.733809	0.721916353	0.506145483	-0.721916353	-0.462512252	
4.743976	0.761016019	0.549778714	-0.761016019	-0.506145483	
4.754645	0.80329344	0.593411946	-0.80329344	-0.549778714	
4.764447	0.842983612	0.628318531	-0.842983612	-0.593411946	
4.774531	0.88487628	0.680678408	-0.88487628	-0.637045177	
4.786095	0.934371406	0.715584993	-0.934371406	-0.689405055	
4.794827	0.972325342	0.767944871	-0.972325342	-0.733038286	
4.804928	1.01735979	0.811578102	-1.01735979	-0.785398163	
4.817551	1.07545317	0.855211333	-1.07545317	-0.837758041	
4.825279	1.11132788	0.907571211	-1.11132788	-0.898844565	
4.835422	1.15963981	0.959931089	-1.15963981	-0.951204442	
4.845655	1.20945207	1.01229097	-1.20945207	-1.01229097	
4.855895	1.26030697	1.07337749	-1.26030697	-1.07337749	
4.866262	1.31294116	1.12573737	-1.31294116	-1.12573737	
4.876201	1.36430834	1.18682389	-1.36430834	-1.18682389	
4.888751	1.43097901	1.23918377	-1.43097901	-1.25663706	
4.896502	1.47248345	1.30899694	-1.47248345	-1.31772359	
4.906639	1.52799047	1.36135682	-1.52799047	-1.37881011	
4.916896	1.58522425	1.42244334	-1.58522425	-1.43989663	
4.927105	1.64323044	1.49225651	-1.64323044	-1.5097098	
4.937211	1.70164429	1.55334303	-1.70164429	-1.57079633	
4.947425	1.76175503	1.6231562	-1.76175503	-1.6406095	
4.957536	1.82224656	1.69296937	-1.82224656	-1.71042267	
4.967814	1.8848705	1.7540559	-1.8848705	-1.78023584	
4.977934	1.94744248	1.82386907	-1.94744248	-1.84132236	
4.990182	2.02494836	1.89368224	-2.02494836	-1.91113553	
4.998297	2.07666898	1.96349541	-2.07666898	-1.9809487	
5.008391	2.14220267	2.03330858	-2.14220267	-2.05076187	
5.018617	2.2096727	2.10312175	-2.2096727	-2.12057504	
5.028859	2.27855908	2.18166156	-2.27855908	-2.19038821	
5.038981	2.34710529	2.25147474	-2.34710529	-2.26892803	
5.049176	2.4174508	2.32128791	-2.4174508	-2.3387412	
5.059295	2.48830581	2.39982772	-2.48830581	-2.40855437	
5.06947	2.55750577	2.47836754	-2.55750577	-2.48709418	
5.079717	2.62616289	2.55690735	-2.62616289	-2.55690735	
5.092121	2.70766693	2.63544717	-2.70766693	-2.63544717	
5.108171	2.81018599	2.77507351	-2.81018599	-2.77507351	
5.112748	2.8394822	2.8099801	-2.8394822	-2.8099801	
5.122979	2.90368027	2.88851991	-2.90368027	-2.88851991	
5.133094	2.96615005	2.96705973	-2.96615005	-2.96705973	
5.14333	3.02828349	3.04559954	-3.02828349	-3.0368729	
5.153442	3.08871349	3.12413936	-3.08871349	-3.11541271	
5.163577	3.14824818	3.20267918	-3.14824818	-3.18522588	
5.17376	3.20706813	3.27249235	-3.20706813	-3.2637657	
5.183939	3.26482681	3.35103216	-3.26482681	-3.33357887	
5.195521	3.32919757	3.42957198	-3.32919757	-3.41211869	
5.204974	3.38091664	3.49938515	-3.38091664	-3.48193186	
5.215149	3.43555441	3.57792497	-3.43555441	-3.55174503	
5.225314	3.48911839	3.64773814	-3.48911839	-3.6215582	
5.235832	3.54344918	3.71755131	-3.54344918	-3.69137137	
5.245998	3.59498007	3.77863783	-3.59498007	-3.75245789	
5.256133	3.64533862	3.83972435	-3.64533862	-3.81354442	
5.26632	3.69496067	3.90081088	-3.69496067	-3.87463094	
5.276506	3.74356231	3.9618974	-3.74356231	-3.93571746	
